4828465;4828465;0;317.73062;178.71814;0
4828465;4829028;2;320.75513;178.71814;0
4828465;4829078;2;326.5578;178.71814;0
4828465;4829094;2;329.6254;178.71814;0
4828465;4829111;2;332.7863;178.71814;0
4828465;4829211;2;340.2815;181.71552;0
4828465;4829228;2;346.6471;184.18103;0
4828465;4829244;2;350.29605;184.71292;0
4828465;4829258;2;355.20624;189.20905;0
4828465;4829291;2;361.20233;187.71033;0
4828465;4829394;2;367.03238;189.87537;0
4828465;4829407;2;371.6955;192.20639;0
4828465;4829607;1;371.6955;192.20639;0